wdid,teff,logL,parallax,Dpc,G,BP,RP
GD 312,14739.0,,10.72257068,93.26,16.147182,16.11635,16.251005
GD 317,18588.0,,10.67402204,93.69,15.74071,15.659013,15.920057
GD 32,7228.0,,30.24481397,33.06,16.012522,16.195362,15.696027
GD 321,8243.0,,19.9608637,50.10,16.514585,16.64635,16.29786
GD 322,14842.0,-2.1,15.4959236,64.53,15.379286,15.343254,15.488559
GD 330,7370.0,-3.56,23.55451517,42.45,16.376656,16.541649,16.089764
GD 340,10318.0,-2.74,28.71240597,34.83,14.728665,14.776225,14.656301
GD 343,20046.0,,18.02434873,55.48,16.637856,16.556885,16.82895
GD 344,12045.0,,10.57242698,94.59,16.49546,16.50202,16.54391
GD 347,8736.0,,14.66027738,68.21,15.77934,15.878966,15.608106
GD 348,9480.0,-2.88,34.66318031,28.85,14.617423,14.684952,14.498746
GD 353,6187.0,-3.47,32.75974939,30.53,16.412771,16.697891,15.97183
GD 356,7743.0,-3.4,49.65009106,20.14,14.962391,15.1047,14.698735
GD 357,15688.0,,21.73640351,46.01,14.627861,14.58396,14.750389
GD 359,22332.0,,13.29181625,75.23,16.49353,16.394241,16.703627
GD 362,9825.0,-2.8,17.81452344,56.13,16.028793,16.071514,15.961633
GD 363,19747.0,,11.13177016,89.83,15.263296,15.177599,15.457852
GD 372,13249.0,,11.48164942,87.10,15.807805,15.780119,15.897255
GD 375,17048.0,,13.68838535,73.05,15.161883,15.096602,15.321488
GD 390,10900.0,,17.11395725,58.43,15.833456,15.874768,15.783576
GD 391,25702.0,-1.24,24.96775632,40.05,13.373696,13.259381,13.609176
GD 393,9622.0,-2.91,29.38191682,34.03,15.064179,15.132882,14.943698
GD 394,39660.0,,19.87999391,50.30,13.020138,12.869281,13.327024
GD 395,7556.0,-3.46,25.3554858,39.44,16.330996,16.490456,16.046703
GD 397,11328.0,,21.22400307,47.12,15.288064,15.305346,15.294675
GD 398,18660.0,,14.20192573,70.41,15.161561,15.093882,15.318743
GD 402,7206.0,-3.83,25.26221982,39.58,15.990603,16.17056,15.675494
GD 405,13731.0,,14.05466677,71.15,16.354149,16.335665,16.427689
GD 419,19004.0,-1.7,36.89573868,27.10,13.123336,13.044055,13.294211
GD 420,11599.0,,13.37823114,74.75,14.89655,14.882111,14.943794
GD 421,25724.0,,10.02318303,99.77,14.410525,14.271899,14.70272
GD 422,13740.0,,16.16830176,61.85,15.499902,15.495693,15.563623
GD 426,11033.0,-2.73,26.22597124,38.13,14.991407,15.018786,14.954779
GD 429,11383.0,,18.30265716,54.64,14.761003,14.765196,14.785338
GD 43,17174.0,,10.3632213,96.50,15.849973,15.783671,16.00892
GD 433,14130.0,,11.58627062,86.31,16.029955,16.01391,16.113623
GD 446,15816.0,,12.23844446,81.71,15.649814,15.60509,15.793137
GD 45,14938.0,,20.42774926,48.95,14.234473,14.184877,14.354505
GD 457,13687.0,,17.14890142,58.31,15.106813,15.088078,15.18502
GD 462,20305.0,-1.59,25.38355261,39.40,13.745485,13.662122,13.927731
GD 466,19777.0,,19.27713291,51.87,15.0474205,14.969409,15.229436
GD 47,11804.0,,19.34355818,51.70,15.286189,15.293314,15.318259
GD 484,6666.0,-3.61,32.45273508,30.81,16.430735,16.657011,16.048487
GD 5,7079.0,-3.44,42.67656708,23.43,15.220189,15.40253,14.896034
GD 50,37535.0,,32.21690425,31.04,14.022511,13.857215,14.339734
GD 51,14250.0,,14.75544516,67.77,15.390105,,
GD 515,15789.0,-1.88,11.70492505,85.43,15.733549,15.684274,15.855387
GD 518,11422.0,,15.48092754,64.60,17.243912,17.270426,17.245323
GD 52,13719.0,,23.61667626,42.34,15.184631,15.165236,15.251529
GD 525,15492.0,,12.86779057,77.71,15.608708,15.567954,15.728487
GD 530,11410.0,,13.00924688,76.87,16.984201,17.044722,16.968962
GD 533,19597.0,,12.06996125,82.85,15.138315,15.041671,15.35271
GD 54,10188.0,,12.18118581,82.09,16.624817,16.68548,16.550066
GD 544,13750.0,,15.54141693,64.34,15.48214,15.466076,15.55747
GD 547,14060.0,,12.13648886,82.40,16.077501,16.058516,16.16097
GD 548,8159.0,-3.22,25.79750446,38.76,15.886095,16.004065,15.647814
GD 557,8922.0,,22.93417509,43.60,15.964289,16.059944,15.796356
GD 559,16767.0,,16.07533397,62.21,14.727909,14.648954,14.907888
GD 56,14211.0,,13.97301104,71.57,15.606763,15.570109,15.7151165
GD 575,15219.0,,10.09662922,99.04,16.233126,16.199368,16.342632
GD 59,12070.0,,18.79333678,53.21,15.357615,15.36117,15.389349
GD 60,16625.0,,13.7536852,72.71,15.214719,15.154442,15.356027
GD 603,22160.0,,15.25289477,65.56,14.658013,14.569526,14.851888
GD 64,14268.0,-2.1,26.23940973,38.11,14.022014,13.993512,14.114049
GD 659,35978.0,,16.89882364,59.18,13.31827,13.16259,13.628301
GD 66,16268.0,,17.51161159,57.10,15.579448,15.590888,15.5885315
GD 661,13760.0,,10.40626724,96.10,16.533737,16.531414,16.589252
GD 662,25938.0,,13.55213439,73.79,15.111711,14.993379,15.360705
GD 683,30466.0,,10.68957076,93.55,14.696323,14.559934,14.975021
GD 685,14385.0,,10.56384691,94.66,16.21059,16.1802,16.304728
GD 69,7399.0,-3.29,31.1044528,32.15,14.648037,14.810898,14.357626
GD 71,16692.0,,19.56381803,51.11,12.999769,12.853095,13.305408
GD 72,16538.0,,17.52401917,57.06,14.668383,14.596948,14.823508
GD 73,8033.0,-3.74,17.24827542,57.98,15.798575,15.886943,15.624831
GD 74,17610.0,,17.11949998,58.41,14.979631,14.919049,15.13496
GD 77,13706.889469893562,-2.23,24.87011001,40.21,14.823696,14.810943,14.892143
GD 80,29524.0,,11.40186641,87.70,14.772283,14.62026,15.071204
GD 83,10269.0,,21.93791552,45.58,15.288154,15.33618,15.223189
GD 86,14094.0,-2.51,30.7602841,32.51,14.931609,14.909913,14.999723
GD 89,14704.0,-2.4,26.08988219,38.33,14.910612,14.874586,15.011365
GD 9,16818.53042489965,,13.86254477,72.14,15.425311,15.360293,15.565581
GD 90,11575.793259853508,,20.21228696,49.47,15.755801,15.7783375,15.764494
GD 93,8529.0,,16.44787244,60.80,15.893834,16.001707,15.71032
GD 94,8060.0,-3.23,24.79186742,40.34,15.941011,16.070398,15.703598
GD 953,14677.0,,12.85291994,77.80,15.837565,15.803015,15.935489
GD 976,20227.0,,11.85320749,84.37,15.325237,15.2355995,15.503272
GD 98,22518.0,,13.80566052,72.43,14.814603,14.714111,15.028143
GD 984,52869.0,,10.59930287,94.35,13.855124,13.732235,13.739952
GJ 1004,6483.0,-3.69,91.9645763,10.87,14.236328,14.46869,13.839458
GJ 1042,7196.0,-3.3,58.23059072,17.17,14.405324,14.583219,14.09747
GJ 1052,6727.0,-3.62,46.5741597,21.47,15.412689,15.623271,15.051178
GJ 1060 A,8605.0,-2.69,43.5257564,22.97,13.587359,13.685072,13.403924
GJ 1098,5140.0,-3.93,50.06421574,19.97,16.000692,16.438784,15.398046
GJ 1112,7487.0,-3.62,44.6653538,22.39,15.637096,15.80243,15.332115
GJ 1133,6801.0,-3.46,62.73242176,15.94,14.59287,14.795179,14.235705
GJ 1201,6800.0,-3.81,39.85582927,25.09,16.031952,16.23774,15.675571
GJ 1260,8201.0,-3.2,31.55559996,31.69,14.622775,14.743388,14.394731
GJ 1275,5677.0,-3.62,50.05182171,19.98,15.341885,15.680044,14.820234
GJ 2076,14275.0,,32.72808229,30.55,13.537841,13.507887,13.63803
GJ 2080,6796.0,-3.47,29.62518502,33.76,16.50483,16.705719,16.155111
GJ 2092,7582.0,-3.16,64.98778522,15.39,13.9216,14.069917,13.649583
GJ 2131 B,11902.0,,25.77473237,38.80,14.581335,14.583424,14.592812
GJ 2135,6079.0,-3.73,52.46918029,19.06,15.399646,15.678224,14.948207
GJ 2139,9746.0,,41.39989256,24.15,14.175518,14.226593,14.05788
GJ 2147,15124.0,-1.97,61.69348763,16.21,12.258787,12.2149935,12.370263
GJ 2152,6307.0,-3.74,34.03831908,29.38,16.044092,16.293522,15.624249
GJ 261,6445.0,-3.6,48.31878474,20.70,15.300834,15.540027,14.903203
GJ 3016,5871.0,-3.85,53.88086615,18.56,15.758745,16.068424,15.274777
GJ 3064,6952.0,-3.43,44.55728647,22.44,15.137896,15.330082,14.800025
GJ 3112,6350.0,-3.6,102.9077814,9.72,13.696558,13.942925,13.289191
GJ 3162,5393.0,-3.96,59.98534927,16.67,15.578784,15.962535,15.020095
GJ 3182,4942.0,-4.12,92.03619894,10.87,15.117151,15.592888,14.4765625
GJ 3223,5165.0,-4.01,59.06632711,16.93,15.907634,16.332634,15.304877
GJ 3259,5461.0,-3.91,53.76923438,18.60,15.695673,16.06824,15.144802
GJ 3288,4865.0,-4.22,47.06626164,21.25,16.870626,17.365,16.207048
GJ 3339,6534.0,-3.74,46.58883911,21.46,15.768331,16.005846,15.384538
GJ 3392,5796.0,-4.05,41.62422631,24.02,16.246967,16.561512,15.746234
GJ 3410,7109.0,-3.79,55.26764708,18.09,15.585516,15.764377,15.263055
GJ 3420,4873.0,-4.1,50.97030099,19.62,16.333796,16.840723,15.682008
GJ 3565,5990.0,-3.71,34.77579322,28.76,16.263456,16.548912,15.793826
GJ 3710,5829.0,-3.65,50.07790021,19.97,15.622568,15.935187,15.132704
GJ 3768,5254.0,-4.01,60.71101974,16.47,15.808544,16.229452,15.227294
GJ 4012,6567.0,-3.65,49.41402789,20.24,15.594002,15.781888,15.149061
GJ 4054,4823.0,-4.05,72.95158681,13.71,15.399544,15.904476,14.735014
GJ 4165,14710.0,-2.37,56.86465,17.59,13.035794,13.005794,13.128798
GJ 4166,4909.0,-3.64,52.2405888,19.14,15.392575,15.875806,14.750393
GJ 4191,9529.0,-2.83,39.90801403,25.06,14.273444,14.340651,14.153823
GJ 4236,8052.0,-2.96,39.18322949,25.52,14.494905,14.596283,14.067894
GJ 4365,5903.0,-3.69,47.73890309,20.95,15.578869,15.893461,15.088036
GJ 699.1,7188.0,-3.34,61.17533189,16.35,14.21691,14.392744,13.904995
GJ 742,11615.0,-2.88,77.66955061,12.88,13.245591,13.231423,13.254209
GJ 772,7714.0,-3.38,86.4658013,11.57,13.591183,13.732834,13.337776
GJ 799.1,19507.0,-1.58,45.93297535,21.77,12.377911,12.2994,12.562623
GJ 820.1,9914.0,-3.04,61.8086625,16.18,13.605912,13.664463,13.510103
GJ 838.4,17755.0,-1.78,44.32554473,22.56,12.77675,12.713477,12.93011
Gaia DR2 1000251531952405120,5777.0,,10.11169958,98.90,19.23206,19.563541,18.734783
Gaia DR2 1000299395067039488,5423.0,,14.17530961,70.55,18.80554,19.171047,18.217041
Gaia DR2 1000471502997099520,6016.0,,14.05345082,71.16,18.275175,18.57407,17.815012
Gaia DR2 1000654988295741056,6064.0,,14.96315345,66.83,18.397593,18.716864,17.970526
Gaia DR2 1000750680166939008,5358.0,,13.00003617,76.92,19.10232,19.52241,18.58352
Gaia DR2 1001351318458520960,6143.0,,16.59318486,60.27,18.018684,18.285023,17.607655
Gaia DR2 1002469010681431936,5689.0,,10.35421899,96.58,18.331762,18.68681,17.83328
Gaia DR2 1002501171397938432,7599.0,,17.8574027,56.00,17.363537,17.511337,17.094435
Gaia DR2 1004109340296754944,9721.0,,12.93047208,77.34,16.647663,16.716778,16.566574
Gaia DR2 1004612744823365248,4849.0,,10.05620503,99.44,19.279274,19.85814,18.598417
Gaia DR2 1005056535204966144,5196.0,,20.36491622,49.10,18.497202,19.020819,17.91862
Gaia DR2 1005424424923592320,7316.0,,10.21043213,97.94,18.94021,19.093485,18.643965
Gaia DR2 1005751495272679296,5672.0,,10.20529215,97.99,19.43813,19.816397,18.927702
Gaia DR2 1006362377061156352,8402.0,,11.2270298,89.07,18.309526,18.408775,18.146479
Gaia DR2 1006934917677675392,8222.0,,10.37661063,96.37,18.458052,18.5832,18.257736
Gaia DR2 1007300574013875584,6770.0,,11.49799248,86.97,18.220066,18.436357,17.879875
Gaia DR2 1008714030571152128,15284.0,,10.16400917,98.39,15.974866,15.920478,16.125439
Gaia DR2 1010300965150157824,4713.0,,17.29237463,57.83,19.00302,19.509394,18.32739
Gaia DR2 1012271221268203136,3750.0,,23.94256066,41.77,18.738134,19.51125,17.916002
Gaia DR2 101673523847748736,4984.0,-4.06,16.16213154,61.87,18.667593,19.130058,18.016945
Gaia DR2 1017803276584446336,4948.0,,12.42649849,80.47,19.214144,19.794655,18.61832
Gaia DR2 1017868869324495488,4360.0,,12.26620112,81.52,19.627415,20.356207,18.876421
Gaia DR2 1020868302685710848,5406.0,,11.04279395,90.56,19.1958,19.536198,18.697851
Gaia DR2 1026249243872649856,5958.0,,10.35843643,96.54,18.982393,19.330978,18.506155
Gaia DR2 102830351814677760,6268.0,,13.71004019,72.94,18.19639,18.5412,17.768543
Gaia DR2 102847359885208704,6566.0,,10.77990419,92.77,18.994028,19.266035,18.630545
Gaia DR2 1028955489881696768,9757.0,,10.87751271,91.93,17.223597,17.292526,17.117878
Gaia DR2 1032793743239555712,5137.0,,12.3536843,80.95,19.384743,19.845497,18.79075
Gaia DR2 1032933449935852416,4605.0,,10.79803074,92.61,19.949663,20.388636,19.233425
Gaia DR2 1033040583599433728,4928.0,,11.9223843,83.88,19.410501,20.013277,18.810564
Gaia DR2 103440095437050752,7543.0,,11.98145496,83.46,17.689924,17.840984,17.389414
Gaia DR2 1034473453408991360,5839.0,,12.70719011,78.70,18.834167,19.16791,18.40837
Gaia DR2 1034734243823264000,4712.0,,13.73097794,72.83,19.231546,19.729837,18.587938
Gaia DR2 1038018828652951296,5022.0,,13.16509109,75.96,19.133078,19.602314,18.481575
Gaia DR2 1038689805623461376,9717.0,,11.06514099,90.37,17.838604,17.884413,17.717363
Gaia DR2 1039163458912998272,8160.0,,36.41848244,27.46,14.924251,15.050843,14.6854315
Gaia DR2 1040054097690340480,6501.0,,13.16222538,75.97,18.781477,19.183218,18.51777
Gaia DR2 1040160612880069888,5735.0,,31.86570597,31.38,16.850056,17.184069,16.333632
Gaia DR2 1040892574090944768,5475.0,,12.56875445,79.56,18.951788,19.341944,18.42584
Gaia DR2 1040991259555635328,6014.0,,14.71715784,67.95,18.10636,18.398552,17.66602
Gaia DR2 1041230850011170048,6118.0,,15.86550149,63.03,17.944065,18.246515,17.509003
Gaia DR2 1042071701528617728,5875.0,,28.58649584,34.98,16.985058,17.294529,16.500479
Gaia DR2 1042071701528617856,5543.0,,28.57294012,35.00,17.173605,17.533615,16.635305
Gaia DR2 1042926292644833024,11857.0,,13.46737306,74.25,16.954443,16.979792,16.954607
Gaia DR2 1044109229717304064,8119.0,,15.08013,66.31,17.07476,17.216337,16.856443
Gaia DR2 1044665960562086528,5047.0,,10.58728354,94.45,19.638008,20.110958,19.017162
Gaia DR2 1045634389784799104,5800.0,,10.36828594,96.45,19.33613,19.667585,18.873302
Gaia DR2 1047653608528684416,5786.0,,11.30418479,88.46,18.97848,19.365858,18.465876
Gaia DR2 1047912479093335040,5010.0,,21.61874264,46.26,18.03371,18.481726,17.43474
Gaia DR2 1050570750316642304,4916.0,,12.1319751,82.43,19.592196,20.067307,18.933031
Gaia DR2 1051676171819127040,6004.0,,10.87718422,91.94,18.836027,19.147568,18.417608
Gaia DR2 105381077057227392,5907.0,,10.26046537,97.46,18.754385,19.058271,18.223825
Gaia DR2 1054193507986658432,6187.0,,10.45873592,95.61,18.76309,19.077423,18.325655
Gaia DR2 105430868613160832,4661.0,,16.75755399,59.67,19.010195,19.602642,18.338827
Gaia DR2 1054565688376904448,4642.0,,14.33870563,69.74,20.001493,20.503712,19.347645
Gaia DR2 1055533400343235456,4633.0,,12.09277703,82.69,19.88045,20.363976,19.134937
Gaia DR2 1056520418188043264,5360.0,,12.58491633,79.46,19.065094,19.489767,18.548958
Gaia DR2 105670871385474560,10650.0,,11.1864946,89.39,16.64448,16.69196,16.619738
Gaia DR2 1057020382445488512,5435.0,,10.67645278,93.66,19.525955,19.918264,19.020695
Gaia DR2 105716359383595136,5912.0,,11.87388758,84.22,18.992567,19.33132,18.460365
Gaia DR2 105869844334930176,7139.0,,16.92478181,59.08,17.32777,17.461124,17.041407
Gaia DR2 1062257081450709632,11074.0,,14.96253261,66.83,16.537327,16.572313,16.513157
Gaia DR2 106241174322991360,10091.0,,11.0888002,90.18,17.93298,18.015089,17.83751
Gaia DR2 1062419637373273728,6036.0,,10.85328969,92.14,18.896563,19.170572,18.434195
Gaia DR2 1064966106303092864,5364.0,,15.94480849,62.72,18.379688,18.779972,17.853096
Gaia DR2 1065549087983653248,4379.0,,13.24831456,75.48,19.490602,20.11619,18.74269
Gaia DR2 1066195291583130240,8348.0,,16.16278971,61.87,16.79775,16.91342,16.601614
Gaia DR2 1066726497434084864,5806.0,,39.21440316,25.50,16.55181,16.88075,16.051918
Gaia DR2 1068317142866278016,6039.0,,10.54269957,94.85,19.186699,19.462757,18.748653
Gaia DR2 106904970108616064,5780.0,,11.67810196,85.63,18.781086,19.169935,18.282454
Gaia DR2 1071510262072374400,5655.0,,14.16612921,70.59,18.626747,18.966356,18.126562
Gaia DR2 1072135162634499584,10295.0,,10.24723372,97.59,17.117605,17.176817,17.054655
Gaia DR2 1072297241815804672,6241.0,,12.2518282,81.62,18.66005,18.928782,18.234716
Gaia DR2 1072950695319167872,4532.0,,10.68211641,93.61,19.996805,20.540026,19.33737
Gaia DR2 1073136233611472512,6354.0,,14.48254106,69.05,17.998768,18.271976,17.61693
Gaia DR2 1075122127704964864,5390.0,,11.39177538,87.78,19.314182,19.807932,18.801819
Gaia DR2 1077107326013713280,7989.0,,10.38855403,96.26,17.936092,18.08706,17.705414
Gaia DR2 107794440655024896,5375.0,,11.10776009,90.03,19.440659,19.90185,18.967163
Gaia DR2 1078174028387141120,7791.0,,11.35712811,88.05,17.65045,17.797863,17.407722
Gaia DR2 1079502577736051456,4880.0,,12.12041865,82.51,19.691044,20.392532,19.155636
Gaia DR2 1080678230543387648,4826.0,,14.74492272,67.82,19.2171,19.655668,18.516891
Gaia DR2 1081101959132720768,7777.0,,20.47178205,48.85,17.135616,17.28473,16.877098
Gaia DR2 1081504483467714176,10106.0,,15.94935043,62.70,16.042414,16.090141,15.987808
Gaia DR2 1082953944734686720,7116.0,,18.38886782,54.38,17.151081,17.339697,16.81545
Gaia DR2 1086343945241426176,4880.0,,12.04290787,83.04,18.659487,19.140182,18.045273
Gaia DR2 1086367795195787776,8550.0,,12.08268618,82.76,17.32489,17.447199,17.134344
Gaia DR2 1086376552633126528,6013.0,,10.67486201,93.68,19.207788,19.5966,18.764248
Gaia DR2 1087317562789799680,6629.0,,12.00101131,83.33,18.7762,18.96827,18.336586
Gaia DR2 1087504449701073536,7259.0,,12.94037616,77.28,18.160479,18.34881,17.881672
Gaia DR2 1087845637607089536,5991.0,,11.63987046,85.91,18.646376,19.030159,18.3724
Gaia DR2 1088067399654022656,4470.0,,11.16751206,89.55,19.966259,20.588015,19.268164
Gaia DR2 1088322451991772288,6032.0,,11.53889592,86.66,17.681002,17.982246,17.235594
Gaia DR2 1090281266317635584,12397.0,,11.23399202,89.02,16.288954,16.29516,16.341066
Gaia DR2 1091005054206114304,4816.0,,15.90628043,62.87,18.986166,19.560728,18.330292
Gaia DR2 1091532957227703424,4348.0,,13.40089356,74.62,19.518778,20.048079,18.76729
Gaia DR2 1092212244957254656,6283.0,,15.21304648,65.73,18.314255,18.557924,17.88482
Gaia DR2 1092515229130044544,6437.0,,14.06963295,71.08,18.450489,18.712019,18.06895
Gaia DR2 1095351526750484864,7108.0,,12.01247728,83.25,18.191473,18.376509,17.892788
Gaia DR2 1097100089538914816,5450.0,,24.73675621,40.43,17.449028,17.83582,16.905825
Gaia DR2 1097175444739973248,5040.0,,12.63077828,79.17,19.28962,19.724932,18.723337
Gaia DR2 1099254857452068864,5068.0,,13.41368587,74.55,19.112955,19.58445,18.532524
Gaia DR2 1099671469279607168,6872.0,,11.78393867,84.86,18.115116,18.350569,17.767452
Gaia DR2 1100331141895920640,9231.0,,13.79672587,72.48,17.420002,17.508064,17.269812
Gaia DR2 1101763324511186304,7535.0,,10.39715566,96.18,18.00223,18.164482,17.72742
Gaia DR2 110181373025187328,10633.0,,11.38986718,87.80,16.587343,16.627625,16.568316
Gaia DR2 1102382143399269632,5183.0,,14.15824608,70.63,18.667637,19.09323,18.110975
Gaia DR2 1102843766484141696,4363.0,,16.46243114,60.74,19.088036,19.71048,18.355734
Gaia DR2 1106198926215614592,4575.0,,14.65736221,68.23,19.216238,19.85564,18.522573
Gaia DR2 1106815275498845440,4415.0,,12.57259364,79.54,19.588617,20.126652,18.871912
Gaia DR2 1107525796233028224,5605.0,,12.0216729,83.18,18.780842,19.154428,18.316734
Gaia DR2 1107991031389336832,6197.0,,11.44904842,87.34,18.883266,19.185211,18.473793
Gaia DR2 1108008241319231616,6058.0,,13.67876647,73.11,18.61964,18.944162,18.179285
Gaia DR2 1108133482565575808,4711.0,,16.60554153,60.22,18.863394,19.43279,18.181658
Gaia DR2 1108318685852985344,6389.0,,10.75426802,92.99,18.951601,19.225086,18.601213
Gaia DR2 110835311863083520,9216.0,,20.69461189,48.32,16.647024,16.733637,16.505213
Gaia DR2 1108654139977900800,6049.0,,18.70110793,53.47,17.647831,17.950077,17.20338
Gaia DR2 1110464588950126720,6571.0,,13.37435504,74.77,17.819931,18.025131,17.447914
Gaia DR2 1110759459929880704,4255.0,,14.12038479,70.82,19.9288,20.613552,19.195877
Gaia DR2 1111382608148401792,5088.0,,11.38681838,87.82,19.394966,19.818066,18.82217
Gaia DR2 1111549188454173696,7517.0,,11.61910472,86.07,17.715849,17.878466,17.455393
Gaia DR2 1112346261367281792,4615.0,,15.15282896,65.99,19.286135,19.87785,18.5921
Gaia DR2 1112440205189441664,4470.0,,12.59754421,79.38,19.743584,20.397158,18.992813
Gaia DR2 1113063830143379968,5817.0,,12.16726267,82.19,19.082882,19.394873,18.632284
Gaia DR2 1113518100244581376,7145.0,,10.19964612,98.04,18.216488,18.402994,17.924124
Gaia DR2 1114757975697859456,5557.0,,12.12963931,82.44,18.898264,19.251707,18.395521
Gaia DR2 1114813977776610944,12609.0,,11.86019546,84.32,17.65096,17.672487,17.68002
Gaia DR2 1115546944012493696,6437.0,-3.89,26.36234909,37.93,16.926662,17.170567,16.528131
Gaia DR2 1115696885613749504,5458.0,,17.10727693,58.45,18.352512,18.743227,17.850208
Gaia DR2 1115956542156531456,8489.0,,24.58938094,40.67,16.55478,16.665775,16.371176
Gaia DR2 1116006982252923136,6488.0,,15.2829146,65.43,19.707602,20.011183,19.326962
Gaia DR2 1116164074976366464,4446.0,,12.07519869,82.81,19.61545,20.121756,18.869127
Gaia DR2 1116707130641230848,5366.0,,11.55521005,86.54,19.284796,19.784966,18.801786
Gaia DR2 1116797359314558208,10802.0,,10.29895836,97.10,16.817759,16.852419,16.805878
Gaia DR2 1118028984136160128,4772.0,,11.41141778,87.63,19.553608,20.148598,18.871925
Gaia DR2 1118374024628715264,5829.0,,11.39494994,87.76,18.931126,19.227818,18.421522
Gaia DR2 1118747824222709632,5200.0,,13.20325304,75.74,19.597658,19.950176,19.089596
Gaia DR2 1118761258879977984,7762.0,,14.92239433,67.01,17.806593,17.958328,17.583645
Gaia DR2 1119353178387687168,6766.0,,12.46361137,80.23,18.519167,18.743902,18.142923
Gaia DR2 1121709706685238272,5259.0,,10.13040097,98.71,19.418228,19.710133,18.989183
Gaia DR2 1122496712196773504,9677.0,,12.07368064,82.82,17.104488,17.1699,17.014706
Gaia DR2 1124213908840676864,8814.0,,10.32185304,96.88,18.357126,18.503174,18.242266
Gaia DR2 1124219372039102464,4852.0,,12.37214664,80.83,19.310705,19.819084,18.689379
Gaia DR2 1124674054457222144,9018.0,,11.02021852,90.74,17.362492,17.46483,17.218174
Gaia DR2 1127726921506983808,7702.0,,20.22893608,49.43,16.407953,16.506704,16.029404
