wdid,teff,logL,parallax,Dpc,G,BP,RP
PM J17476-5436,4358.0,-4.21,73.98991156,13.52,15.933369,16.548653,15.187109
SBSS 1315+603,7084.0,,16.56598705,60.36,17.368315,17.519726,17.105625
SDSS J001908.16+141426.8,7912.0,,11.71257706,85.38,17.941744,18.094574,17.763065
SDSS J003004.94+271425.5,5830.0,,14.6851405,68.10,18.47782,18.777683,18.035288
SDSS J003053.94+242154.8,9583.0,,11.44765585,87.35,17.103214,17.14897,17.017056
SDSS J003504.65+095827.6,7002.0,,11.44573886,87.37,18.585125,18.794933,18.275505
SDSS J011048.51+123943.7,6641.0,,13.61499037,73.45,18.607008,18.818703,18.368675
SDSS J011317.33+060333.5,7867.0,,11.1388932,89.78,18.460339,18.569735,18.255253
SDSS J011324.76+255809.0,4571.0,,12.24865276,81.64,19.435003,20.03456,18.633177
SDSS J011939.93+305512.8,4667.0,,10.56095647,94.69,19.89178,20.272003,19.175688
SDSS J012114.65+095125.0,6233.0,,12.73062562,78.55,18.665783,18.897984,18.248194
SDSS J012212.19+325957.3,5401.0,,13.55506491,73.77,18.828785,19.095392,18.373095
SDSS J014247.90+223943.8,4903.0,,14.0587432,71.13,19.184147,19.7705,18.559317
SDSS J015554.58+013509.7,7044.0,,11.78161704,84.88,18.427303,18.550102,18.184345
SDSS J021722.61-004307.3,7200.0,,12.64224282,79.10,18.22311,18.381472,17.99596
SDSS J041331.01+151227.7,4711.0,,11.03351261,90.63,19.87342,20.439377,19.26141
SDSS J065448.46+283438.4,4995.0,,11.35860899,88.04,19.481518,19.934195,18.802883
SDSS J073800.80+432601.7,5745.0,,24.87568681,40.20,17.301779,17.564186,16.861713
SDSS J075000.58+253812.3,7461.0,,14.60525147,68.47,17.651913,17.791306,17.426071
SDSS J075224.18+472422.5,6912.0,,11.19198249,89.35,18.530567,18.72367,18.262245
SDSS J080553.06+533956.0,6479.0,,10.34407192,96.67,18.730206,18.928473,18.44983
SDSS J081457.54+343744.8,6660.0,,14.49032315,69.01,18.059025,18.255026,17.725035
SDSS J082053.82+152313.2,9829.0,,12.63037727,79.17,17.06368,17.097754,16.997675
SDSS J082544.60+224205.5,6174.0,,10.58854784,94.44,18.939333,19.199406,18.532085
SDSS J083735.20+315438.1,6201.0,,11.0069423,90.85,18.765154,18.966034,18.405418
SDSS J090107.64+384658.7,7439.0,,11.43069528,87.48,18.0908,18.215828,17.852154
SDSS J090509.79+112403.1,6637.0,,10.8613458,92.07,18.561775,18.766804,18.272144
SDSS J091802.82-020506.5,5974.0,,13.46473035,74.27,18.365784,18.600094,18.00261
SDSS J092234.17+212142.9,6526.0,,13.39716227,74.64,18.331938,18.548502,17.999533
SDSS J092819.38+373727.9,6496.0,,11.43543527,87.45,18.709501,18.924519,18.39497
SDSS J093017.52+062828.8,6417.0,,17.02487353,58.74,18.681728,18.90149,18.429176
SDSS J093110.32+210004.6,5911.0,,11.91914065,83.90,18.857874,19.10835,18.430119
SDSS J093819.84+071151.6,6706.0,,10.54591374,94.82,18.774683,18.983177,18.463058
SDSS J094209.70+660043.0,7654.0,,10.73560135,93.15,18.460339,18.572231,18.24566
SDSS J094539.83+685056.1,8727.0,,14.03519957,71.25,17.57045,17.632069,17.489605
SDSS J095225.14+060228.5,7052.0,,13.64265045,73.30,17.909374,18.049868,17.671099
SDSS J095722.54+051553.1,6954.0,,13.39476262,74.66,17.750872,17.92038,17.463257
SDSS J100119.48+465650.6,4430.0,-4.26,24.23301978,41.27,18.331364,18.90347,17.60126
SDSS J100225.85+610858.1,4323.0,-4.34,23.71995174,42.16,18.463394,19.108463,17.720917
SDSS J101351.45+173323.0,6697.0,,11.1285263,89.86,18.76934,18.981642,18.502913
SDSS J102353.86+331939.9,8064.0,,12.07672549,82.80,17.777357,17.882221,17.58281
SDSS J105536.51+040321.3,6435.0,,11.65384364,85.81,18.70948,18.90373,18.330914
SDSS J105620.93+064445.9,7404.0,,10.13738761,98.64,18.2975,18.445904,18.081299
SDSS J105751.06+320838.8,6622.0,,13.84051163,72.25,17.92039,18.137266,17.611145
SDSS J105851.69+350322.7,7729.0,,15.27199268,65.48,17.570593,17.704994,17.352945
SDSS J110731.38+485523.0,4558.0,-4.25,20.92795301,47.78,18.571142,19.152712,17.844652
SDSS J110945.76+122606.6,6750.0,,14.07386908,71.05,18.416851,18.59308,18.122437
SDSS J111109.11+384856.8,4798.0,-4.03,15.11,66.18,18.1851,18.683,17.5761
SDSS J111258.16+152412.2,7028.0,,10.05256751,99.48,18.779417,18.871288,18.463991
SDSS J111259.63+085819.5,4529.0,,13.40132793,74.62,19.340935,19.91591,18.732187
SDSS J111429.71+363838.5,6146.0,,11.50466092,86.92,18.740042,18.992086,18.385838
SDSS J112038.27+473417.1,6278.0,,15.29054678,65.40,18.153496,18.413649,17.738302
SDSS J112607.24-065334.3,4504.0,,20.51749202,48.74,19.073732,19.661484,18.350492
SDSS J113058.39+664712.2,6843.0,,13.14215759,76.09,17.973898,18.15861,17.665834
SDSS J113743.20+134710.8,6359.0,,11.6386943,85.92,18.761005,19.007921,18.370358
SDSS J114052.56+124544.5,6157.0,,17.48395255,57.20,17.747005,17.968094,17.369257
SDSS J114707.37+200145.7,7732.0,,11.92677427,83.84,17.78582,17.92323,17.595612
SDSS J115702.25+230830.2,6554.0,,15.35825726,65.11,17.913832,18.135666,17.58103
SDSS J115814.51+000458.2,4430.0,-4.18,28.90344995,34.60,17.904818,18.539692,17.172062
SDSS J120558.25-004217.0,6387.0,,10.23038349,97.75,18.749254,18.924887,18.42613
SDSS J121110.49+281525.8,7062.0,,10.55005197,94.79,18.756187,18.969954,18.483297
SDSS J121249.08+383412.4,7588.0,,10.85429256,92.13,18.52789,18.655119,18.215534
SDSS J122910.39+504736.1,6806.0,,10.10933508,98.92,18.617624,18.787687,18.359787
SDSS J123507.82+210727.2,6314.0,,14.1080905,70.88,18.313108,18.571814,17.931896
SDSS J130110.74+152050.8,6309.0,,12.31632416,81.19,18.429117,18.688444,18.103724
SDSS J130301.07+385401.2,5769.0,,10.50260096,95.21,19.153534,19.420528,18.70394
SDSS J130515.06+603403.8,8477.0,,10.54474247,94.83,17.926775,18.007463,17.783287
SDSS J131342.22+134112.3,8897.0,,16.09212528,62.14,17.024754,17.092049,16.903465
SDSS J131738.48+443453.4,6297.0,,13.51738675,73.98,18.39938,18.608183,18.045374
SDSS J132327.15+175651.5,6295.0,,10.35971526,96.53,19.162823,19.41526,18.782274
SDSS J135816.74+144202.2,7967.0,,12.09051376,82.71,17.93975,18.047842,17.72761
SDSS J141645.85+282220.3,6439.0,,10.09089816,99.10,18.895807,19.097363,18.561552
SDSS J142430.40+440559.2,6707.0,,16.44341653,60.81,17.317621,17.51381,17.006424
SDSS J142642.78+445521.0,6144.0,,12.50716474,79.95,18.448805,18.66529,18.065805
SDSS J142708.15+453631.6,7185.0,,23.37577289,42.78,16.688375,16.836292,16.430216
SDSS J143730.31+200305.6,7437.0,,12.99940505,76.93,17.849846,17.992382,17.605768
SDSS J144626.02+282559.7,7803.0,,10.78299867,92.74,18.215807,18.323315,18.027174
SDSS J145234.12-005106.6,5015.0,,14.16092913,70.62,18.812695,19.19131,18.29253
SDSS J150446.78+230213.6,6085.0,,12.32511791,81.14,18.621948,18.847795,18.24221
SDSS J150916.03+502017.8,6214.0,,12.18292455,82.08,18.437557,18.664085,18.072838
SDSS J151056.99+062749.7,5852.0,,10.36480257,96.48,19.109337,19.399445,18.785145
SDSS J153033.14+063005.6,7108.0,,14.20875908,70.38,18.338217,18.483547,18.097052
SDSS J155249.32+341945.3,7241.0,,10.69350299,93.51,18.279057,18.434723,18.039392
SDSS J161502.05+181916.4,6425.0,,13.52432489,73.94,18.351965,18.563688,18.004944
SDSS J162510.70+175241.5,6014.0,,11.66507507,85.73,18.782547,19.03669,18.383902
SDSS J164416.23+225340.6,7654.0,,12.23993699,81.70,18.005247,18.103867,17.793367
SDSS J170900.54+233241.8,6355.0,,11.49260379,87.01,18.630524,18.835348,18.287903
SDSS J172748.71+080819.6,4682.0,,10.45752942,95.62,19.73078,20.136967,19.137041
SDSS J211852.10+111756.5,10494.0,,12.84925101,77.83,16.725344,16.741959,16.68059
SDSS J212422.46+063853.3,6043.0,,12.93073996,77.34,18.59774,18.805214,18.237616
SDSS J221955.26+135344.2,6908.0,,10.48922763,95.34,18.691496,18.837738,18.445724
SDSS J223954.12+001847.4,4582.0,,12.15988756,82.24,19.668154,19.813637,19.067104
SDSS J225408.64+132357.2,4356.0,-4.29,21.74866934,45.98,18.53543,19.229662,17.814857
SDSS J230706.90+082145.8,6363.0,,10.15393291,98.48,19.166712,19.372087,18.756899
SDSS J231054.92-024309.1,6288.0,,11.35454045,88.07,18.743671,19.016502,18.428493
USNO-B1.0 0916-00147948,5325.0,-3.66,18.33648858,54.54,18.184145,18.545544,17.670101
USNO-B1.0 1017-00261592,4742.0,-4.12,14.91191752,67.06,18.052141,18.671457,17.368488
USNO-B1.0 1048-00204200,6402.0,,13.18925574,75.82,18.363157,18.568027,18.01651
USNO-B1.0 1048-00259529,5742.0,,10.22191774,97.83,19.031967,19.304068,18.609282
USNO-B1.0 1053-00128290,5496.0,-4.04,23.07355722,43.34,17.938848,18.330269,17.397892
USNO-B1.0 1225-00249733,7607.0,,14.47802176,69.07,17.58044,17.70839,17.358465
USNO-B1.0 1378-00269216,4301.0,,14.1064564,70.89,19.609182,20.301928,18.836103
V* CY Leo,7078.0,-3.33,26.63294958,37.55,16.436304,16.59817,16.160912
V* V1412 Aql,6646.0,-3.68,43.57360725,22.95,15.664284,15.869202,15.303911
VB 11,4416.0,-4.11,61.7604005,16.19,16.346903,16.947626,15.606276
VB 3,4293.0,-4.23,64.81789959,15.43,16.255976,16.888254,15.5034275
WD 0004+122,5223.0,-4.02,57.27700175,17.46,16.257181,16.67076,15.655428
WD 0011-399,4542.0,,27.90288829,35.84,17.87702,18.475924,17.178194
WD 0042-337,4015.0,,30.45360669,32.84,18.60774,19.310984,17.805714
WD 0052+385,5233.0,,12.60409054,79.34,17.990328,18.361952,17.471228
WD 0100+137,4825.0,,17.20218755,58.13,18.713083,19.212446,18.050566
WD 0101-250,9838.0,,12.83991647,77.88,16.696207,16.727282,16.630838
WD 0102+610,4382.0,,23.13542221,43.22,18.365728,18.988192,17.620089
WD 0107-106,7528.0,,14.07461288,71.05,17.518805,17.648808,17.325277
WD 0118-009,4380.0,,13.17127607,75.92,19.780817,20.33936,19.008904
WD 0122-045,5190.0,,10.30156186,97.07,19.611618,19.977879,18.970848
WD 0143+138,4369.0,,12.25577078,81.59,19.518326,19.89005,19.024714
WD 0149+143,6687.0,,11.19925404,89.29,18.537931,18.702087,18.269669
WD 0153-012,6653.0,,10.93562139,91.44,18.555162,18.747736,18.264326
WD 0155+133,4881.0,,15.99669165,62.51,18.726421,19.132233,18.14499
WD 0200-127,9881.0,,41.50695781,24.09,14.526112,14.543698,14.437451
WD 0222-291,4882.0,,34.51672695,28.97,18.211716,18.291489,18.236105
WD 0254-072,4739.0,,16.68484825,59.93,18.169724,18.728024,17.480228
WD 0259-009,4317.0,,14.39225169,69.48,19.473255,20.229925,18.689692
WD 0304+154,4094.0,,17.17826651,58.21,19.244173,19.92205,18.545815
WD 0309-210,9966.0,,21.49166944,46.53,15.58537,15.596265,15.541282
WD 0343+247,3534.0,-4.79,25.29407981,39.53,18.573349,19.320286,17.775904
WD 0344+014,4959.0,-4.02,49.58365936,20.17,16.27168,16.744709,15.630603
WD 0400-346,5100.0,,21.73407862,46.01,17.515825,17.961512,16.943415
WD 0408+158,5882.0,,12.40673132,80.60,18.727745,19.029728,18.254286
WD 0409+237,6932.0,,12.73103538,78.55,18.529276,18.72893,18.183382
WD 0410+188,11227.0,,16.76276456,59.66,16.272144,16.278036,16.253176
WD 0419+266,5019.0,,15.91904897,62.82,18.617542,19.003298,18.079256
WD 0419+500,9413.0,,18.36136127,54.46,16.115797,16.14795,16.051601
WD 0430-391,4748.0,,29.92708593,33.41,17.46911,17.975056,16.77669
WD 0501-555,7451.0,,25.08137849,39.87,16.275093,16.412407,16.037455
WD 0541+260,4778.0,-4.26,27.76884054,36.01,16.876333,17.396109,16.203592
WD 0632-285,3823.0,,34.66262354,28.85,17.890133,18.626839,17.06197
WD 0658+712,4973.0,,13.5875339,73.60,18.722376,19.185028,18.16692
WD 0658-075,5765.0,,39.48305869,25.33,16.515802,16.836782,16.052677
WD 0704-508,6202.0,-3.58,26.93533155,37.13,16.833015,17.093653,16.430601
WD 0744+247,4904.0,,18.72199321,53.41,18.568705,19.02218,17.91927
WD 0749+426,4577.0,-4.12,36.47592122,27.42,17.233337,17.802542,16.52674
WD 0758+399,4786.0,,14.10385651,70.90,19.414099,19.971903,18.789536
WD 0806-043,4907.0,,18.18282597,55.00,18.324703,18.768682,17.74605
WD 0810+489,6378.0,-3.64,58.46437233,17.10,14.9441805,15.145054,14.593148
WD 0814+285,4540.0,,18.80123688,53.19,18.649399,19.198257,17.986513
WD 0816+321,4700.0,,16.78252554,59.59,18.937403,19.573595,18.270388
WD 0821+509,4627.0,,21.04639077,47.51,18.47574,19.0417,17.753588
WD 0822+469,7261.0,,16.71304728,59.83,17.466898,17.605225,17.222635
WD 0825+356,4898.0,,14.66159908,68.21,19.093239,19.581652,18.490927
WD 0833+461,4892.0,,14.77016365,67.70,19.206547,19.747131,18.522928
WD 0833+546,6684.0,,10.83736185,92.27,18.526464,18.672457,18.221903
WD 0835+282,4701.0,,17.05829118,58.62,18.540615,18.952269,17.945398
WD 0843-268,4439.0,,19.6607311,50.86,19.080875,19.737017,18.36354
WD 0850+415,5059.0,,18.3244263,54.57,18.790813,19.197779,18.24929
WD 0851+352,4693.0,,18.24478169,54.81,19.476143,20.11109,18.813957
WD 0858-220,5034.0,,13.55175616,73.79,18.318176,18.650467,17.738205
WD 0901+342,4786.0,,21.5018754,46.51,18.137125,18.576168,17.54953
WD 0903+518,6976.0,,10.22400708,97.81,18.497913,18.712343,18.230242
WD 0905+472,4649.0,,16.0852775,62.17,18.728836,19.15526,18.140993
WD 0916+111,5103.0,,19.47278829,51.35,18.194057,18.646357,17.598667
WD 0920+013,6984.0,,14.90563949,67.09,17.9741,18.178886,17.700008
WD 0921+315,4802.0,-4.12,26.18565785,38.19,17.974491,18.504726,17.308447
WD 0924+199,10407.0,,19.25661475,51.93,15.957035,15.986316,15.9184065
WD 0925+023,6628.0,,10.23832456,97.67,18.72301,18.984568,18.403233
WD 0939+448,4570.0,,12.77350268,78.29,18.589312,19.204294,17.869297
WD 0944+452,4597.0,,18.53936537,53.94,19.019375,19.311636,18.67943
WD 0948+192,5377.0,-3.78,20.38418391,49.06,17.701756,18.066654,17.342464
WD 0957+428,4678.0,,17.32822057,57.71,18.800976,19.312752,18.173883
WD 0958+393,4946.0,,15.17859963,65.88,19.78203,19.848293,19.733702
WD 0958+436,4697.0,,28.61788532,34.94,17.77098,18.304995,17.078447
WD 1012+083.2,4571.0,-4.16,33.91636926,29.48,17.490755,18.056246,16.771122
WD 1033+714,4693.0,-4.27,56.72524359,17.63,16.611965,17.15443,15.927201
WD 1034+077,4228.0,,17.90683056,55.84,18.963232,19.69136,18.200876
WD 1039+498,4759.0,,14.92780929,66.99,18.621649,19.080683,18.040436
WD 1044+003,7002.0,,12.01208819,83.25,17.261578,17.42098,16.973083
WD 1046+459,4619.0,,14.96548702,66.82,19.20533,19.853704,18.50781
WD 1054+419,6849.0,,11.97670114,83.50,18.301727,18.482216,17.964495
WD 1058+673,4918.0,,15.2596777,65.53,18.975504,19.552738,18.368479
WD 1101+048,4394.0,,19.06758904,52.45,18.937288,19.563433,18.21715
WD 1107+014,6418.0,,21.07144487,47.46,17.424313,17.62077,17.081884
WD 1107-257,5959.0,,24.38261827,41.01,17.33634,17.638954,16.89705
WD 1108+207,4700.0,-4.2,35.91158692,27.85,17.341307,17.914824,16.652832
WD 1108+255,5336.0,,14.61612363,68.42,18.732407,19.156233,18.2551
WD 1110+008,6273.0,,18.08630385,55.29,17.660679,17.676973,17.06092
WD 1111-187,5093.0,,21.19879328,47.17,18.109468,18.586248,17.514063
WD 1114+504,4810.0,,18.4328081,54.25,18.590904,19.115862,17.9428
WD 1117-008,4748.0,,15.95363315,62.68,19.126316,19.874226,18.402706
WD 1135+649,6466.0,,15.60946173,64.06,18.542747,18.742712,18.221992
WD 1144+433,4890.0,,19.2979074,51.82,18.364807,18.853302,17.718647
WD 1145+304,6663.0,,16.38637101,61.03,17.618103,17.826801,17.285637
WD 1148+131,4807.0,,13.66168688,73.20,18.853952,19.366507,18.351408
WD 1159-029,4636.0,,15.77823293,63.38,19.108768,19.687826,18.456486
WD 1200+047,4966.0,,20.37837749,49.07,17.504148,17.985815,16.87933
WD 1201+137,7220.0,,10.40157297,96.14,18.375175,18.54125,18.118687
WD 1202+051,5177.0,,13.83329942,72.29,18.008654,18.343237,17.488808
WD 1202+626,4802.0,,19.68975992,50.79,18.452873,19.016495,17.774363
WD 1209+049,4487.0,,16.62390495,60.15,19.123194,19.726978,18.448769
WD 1217+475,7277.0,,14.37839209,69.55,17.528795,17.683754,17.245024
WD 1225+421,5580.0,,13.88302863,72.03,18.597683,18.931826,18.046835
WD 1235+353,3475.0,,12.79864345,78.13,20.407564,20.847229,19.60711
WD 1248+443,4746.0,,20.58470789,48.58,20.324684,20.281588,20.328215
WD 1250+348,4767.0,,17.07354081,58.57,18.793404,19.320541,18.054825
WD 1252+471,4782.0,-4.19,26.83860812,37.26,18.395765,18.912504,17.688694
WD 1256+049,4751.0,,18.85841557,53.03,18.65605,19.174913,17.97551
WD 1300+263,4288.0,-4.38,26.34693431,37.96,18.383684,19.061142,17.64019
WD 1326+314,4616.0,,10.29995775,97.09,19.988216,20.51245,19.217093
WD 1326+451,7302.0,,10.48425628,95.38,18.288902,18.274582,17.930983
WD 1328+648,3914.0,,11.58122429,86.35,20.644728,21.205341,19.812828
WD 1334-118,6535.0,,14.65828983,68.22,17.976301,18.213573,17.691883
WD 1335+002,4948.0,,19.37373856,51.62,19.32438,19.463587,19.265198
WD 1336+052,4199.0,-4.26,68.15547717,14.67,16.314335,17.013523,15.52289
WD 1338+408,4789.0,,16.26661656,61.48,18.677553,19.20347,18.020557
WD 1346+121,4590.0,-4.3,35.28863584,28.34,17.810802,18.423466,17.079851
WD 1350+093,5084.0,,21.13943415,47.30,18.661583,19.098963,18.04186
WD 1356+607,5746.0,,20.0564905,49.86,17.726097,18.001192,17.278114
WD 1401+069,6580.0,-3.6,20.33637509,49.17,17.256554,17.453558,16.937828
WD 1401-149,4790.0,,20.39223681,49.04,18.19405,18.569923,17.62525
WD 1402+506,4987.0,,16.5407806,60.46,18.351913,18.70308,17.591406
WD 1409+223,6564.0,,19.05602079,52.48,17.41097,17.596968,17.095133
WD 1415-064,10569.0,,16.28466143,61.41,16.070082,16.085634,16.042557
WD 1419+052,4753.0,,18.87812068,52.97,18.639704,19.242342,17.957212
WD 1424+098,4770.0,,14.03080131,71.27,18.800419,19.254786,18.285543
WD 1425+057,6500.0,-3.45,23.88610252,41.87,16.841375,17.043524,16.537472
WD 1425+495,6390.0,,29.50503833,33.89,16.741537,16.941015,16.397593
WD 1430-345,4339.0,,19.65230668,50.88,18.949554,19.663553,18.213676
WD 1434+437,4702.0,-4.14,36.82085174,27.16,17.210342,17.776543,16.514462
WD 1435+420,5134.0,,18.0214799,55.49,18.473427,18.90386,17.89173
WD 1437+135,4869.0,,18.46911751,54.14,18.290186,18.737238,17.685432
WD 1445+546,4755.0,,12.75941719,78.37,18.689863,19.239075,18.022724
WD 1450+410,4793.0,,13.84727097,72.22,19.261919,19.750395,18.598621
WD 1450+455,5204.0,,10.96358973,91.21,19.473286,19.859138,18.967123
WD 1451+329,5009.0,,17.34112927,57.67,18.638624,19.103287,17.995785
WD 1452+018,6256.0,,12.2404773,81.70,18.432678,18.690273,18.085632
WD 1459+644,10560.0,,17.71797116,56.44,16.131872,16.158781,16.093027
WD 1501+301,6946.0,,11.99166461,83.39,17.689415,17.857548,17.41073
WD 1503+020,5638.0,,10.86309384,92.05,18.884483,19.169914,18.463129
WD 1519+141,9446.0,,13.216263,75.66,16.693888,16.747461,16.61947
WD 1526+330,4808.0,,16.18838984,61.77,18.70699,19.159016,18.122337
WD 1542+729,5642.0,,13.63099262,73.36,18.151499,18.424114,17.699217
WD 1547+481,6253.0,-3.54,23.81177686,42.00,17.14561,17.37037,16.775986
WD 1547+572,5770.0,,26.3680413,37.92,17.347454,17.659904,16.868176
WD 1553+120,4847.0,,12.86682388,77.72,19.479347,19.882141,18.581898
WD 1555+143,4608.0,,21.88788394,45.69,18.315208,18.881794,17.625849
WD 1606+427,5018.0,,16.59686477,60.25,18.767427,19.269936,18.149473
WD 1606+677,9355.0,,14.68284318,68.11,17.00317,17.049007,16.915117
WD 1614+449,4932.0,,16.04311767,62.33,18.872147,19.388842,18.242422
WD 1620+294,4403.0,,21.15765511,47.26,18.893332,19.550058,18.16038
WD 1623+022,4854.0,,19.81175207,50.48,17.714415,18.031427,16.793545
WD 1625+375,4627.0,,18.19856704,54.95,18.987616,19.5786,18.277344
WD 1630+245,4733.0,,23.87640039,41.88,18.8169,19.293755,18.20002
WD 1643+807,5504.0,,16.46361468,60.74,18.427217,18.745842,17.967533
WD 1647+397,4951.0,,10.79095845,92.67,18.359581,18.987236,18.17833
WD 1703+362,4760.0,,23.218253,43.07,17.985895,18.515442,17.31341
WD 1712+215,7015.0,,24.93150642,40.11,16.571255,16.731352,16.29075
WD 1722+579,5249.0,,16.211675,61.68,18.762926,19.13081,18.260313
WD 1755+408,5017.0,-3.75,32.30244987,30.96,16.989614,17.316711,16.37013
WD 1824+063,9562.0,,10.70925513,93.38,16.930956,16.926838,16.800905
WD 1837-619,9194.0,,38.97532369,25.66,14.643477,14.695106,14.534702
WD 1841-367,6312.0,,39.01591957,25.63,16.01654,16.241821,15.600777
WD 1856+534,4738.0,-3.86,40.39310935,24.76,16.942257,17.473812,16.261986
WD 1943-174,5151.0,,18.90337923,52.90,18.043695,18.432453,17.500435
WD 2008-600,4905.0,-3.97,60.79511772,16.45,15.632781,16.00416,15.09017
WD 2038-055,4892.0,,18.73328157,53.38,18.58945,19.100471,18.078499
WD 2040+003,4614.0,,15.81962202,63.21,19.104282,19.72512,18.386824
WD 2049-222,7811.0,,49.20839088,20.32,14.935269,15.044355,14.719013
WD 2100-006,5766.0,,16.94976737,59.00,18.126799,18.386665,17.70766
WD 2101-011,4866.0,,12.91860337,77.41,19.327011,19.933533,18.637842
WD 2114-076,4648.0,,24.71729537,40.46,17.621273,18.2155,16.94582
WD 2115-078,3838.0,,15.90146021,62.89,19.497047,20.23578,18.798002
WD 2130-064,5648.0,,14.03078541,71.27,18.322123,18.620344,17.888748
WD 2143+108.1,3964.0,,13.88138813,72.04,19.93481,20.684967,19.128641
WD 2152-280,5402.0,,42.54106742,23.51,16.278973,16.643583,15.737389
WD 2201-014.1,4699.0,,12.97003183,77.10,19.357338,20.05546,18.667086
WD 2215+368,4444.0,-4.21,49.2249592,20.31,16.801516,17.403532,16.072182
WD 2226-754,4194.0,-4.2,66.47070776,15.04,16.185328,16.840204,15.414818
WD 2234+527,10998.0,,12.54489317,79.71,16.777706,16.801996,16.68087
WD 2239+005,3862.0,,18.93623676,52.81,18.690166,19.285833,17.97042
WD 2242+383,4994.0,,15.2804433,65.44,18.889105,19.441278,18.274517
